0	massey	21.092148322990546
0	tunnel	0.09214832299054579
0	must	0.09214832299054579
0	replac	0.09214832299054579
0	sever	1.0921483229905458
0	report	0.09214832299054579
0	span	0.09214832299054579
0	thousand	0.09214832299054579
0	page	0.09214832299054579
0	includ	23.092148322990546
0	cost	0.09214832299054579
0	analysi	0.09214832299054579
0	altern	0.09214832299054579
0	compil	0.09214832299054579
0	overal	0.09214832299054579
0	volum	0.09214832299054579
0	titl	0.09214832299054579
0	safeti	0.09214832299054579
0	econom	0.09214832299054579
0	imper	0.09214832299054579
0	georg	12.092148322990546
0	project	39.092148322990546
0	attempt	0.09214832299054579
0	corpor	0.09214832299054579
0	delta	0.09214832299054579
0	sway	0.09214832299054579
0	provinci	0.09214832299054579
0	govern	0.09214832299054579
0	sworn	0.09214832299054579
0	next	1.0921483229905458
0	week	0.09214832299054579
0	delay	5.092148322990546
0	cancel	1.0921483229905458
0	billion	6.092148322990546
0	bridg	47.092148322990546
0	highlight	0.09214832299054579
0	seismic	0.09214832299054579
0	concern	0.09214832299054579
0	say	0.09214832299054579
0	upgrad	4.092148322990546
0	meet	2.0921483229905458
0	today	0.09214832299054579
0	standard	2.0921483229905458
0	present	0.09214832299054579
0	condit	7.092148322990546
0	physic	0.09214832299054579
0	capabl	0.09214832299054579
0	withstand	0.09214832299054579
0	moder	0.09214832299054579
0	earthquak	0.09214832299054579
0	result	0.09214832299054579
0	pose	0.09214832299054579
0	unaccept	0.09214832299054579
0	risk	0.09214832299054579
0	travel	0.09214832299054579
0	public	3.0921483229905458
0	first	9.092148322990546
0	respond	0.09214832299054579
0	mayor	0.09214832299054579
0	loi	0.09214832299054579
0	jackson	0.09214832299054579
0	harvi	0.09214832299054579
0	state	0.09214832299054579
0	medium	1.0921483229905458
0	brief	0.09214832299054579
0	monday	0.09214832299054579
0	prior	0.09214832299054579
0	discuss	0.09214832299054579
0	council	0.09214832299054579
0	urg	0.09214832299054579
0	consid	0.09214832299054579
0	catastroph	0.09214832299054579
0	implic	0.09214832299054579
0	failur	0.09214832299054579
0	devast	0.09214832299054579
0	impact	0.09214832299054579
0	region	0.09214832299054579
0	civic	0.09214832299054579
0	note	0.09214832299054579
0	complet	12.092148322990546
0	intend	0.09214832299054579
0	reduc	8.092148322990546
0	extent	0.09214832299054579
0	width	0.09214832299054579
0	concret	0.09214832299054579
0	crack	0.09214832299054579
0	water	0.09214832299054579
0	ingr	0.09214832299054579
0	rate	0.09214832299054579
0	enough	0.09214832299054579
0	allow	1.0921483229905458
0	motorist	0.09214832299054579
0	escap	0.09214832299054579
0	event	8.092148322990546
0	said	0.09214832299054579
0	recent	0.09214832299054579
0	come	0.09214832299054579
0	woman	0.09214832299054579
0	crash	0.09214832299054579
0	wait	0.09214832299054579
0	emerg	0.09214832299054579
0	crew	1.0921483229905458
0	accid	0.09214832299054579
0	high	0.09214832299054579
0	cross	5.092148322990546
0	someth	0.09214832299054579
0	boil	0.09214832299054579
0	polit	0.09214832299054579
0	blatant	0.09214832299054579
0	willing	0.09214832299054579
0	pas	3.0921483229905458
0	myth	0.09214832299054579
0	fact	0.09214832299054579
0	order	1.0921483229905458
0	kill	0.09214832299054579
0	ignor	0.09214832299054579
0	worsen	0.09214832299054579
0	congest	0.09214832299054579
0	boy	0.09214832299054579
0	club	0.09214832299054579
0	like	0.09214832299054579
0	noth	0.09214832299054579
0	might	0.09214832299054579
0	well	0.09214832299054579
0	home	0.09214832299054579
0	realli	0.09214832299054579
0	think	0.09214832299054579
0	travesti	0.09214832299054579
0	peopl	0.09214832299054579
0	economi	0.09214832299054579
0	thing	0.09214832299054579
0	twin	0.09214832299054579
0	push	0.09214832299054579
0	late	0.09214832299054579
0	richmond	25.092148322990546
0	coun	0.09214832299054579
0	carol	5.092148322990546
0	spread	0.09214832299054579
0	misinform	0.09214832299054579
0	reli	0.09214832299054579
0	articl	0.09214832299054579
0	popular	0.09214832299054579
0	mechan	0.09214832299054579
0	magazin	0.09214832299054579
0	comparison	0.09214832299054579
0	second	0.09214832299054579
0	would	0.09214832299054579
0	environment	2.0921483229905458
0	around	0.09214832299054579
0	maintain	0.09214832299054579
0	current	5.092148322990546
0	estim	4.092148322990546
0	million	13.092148322990546
0	price	1.0921483229905458
0	improv	39.092148322990546
0	provinc	13.092148322990546
0	mean	0.09214832299054579
0	money	0.09214832299054579
0	automat	0.09214832299054579
0	flow	0.09214832299054579
0	fraction	0.09214832299054579
0	vehicl	0.09214832299054579
0	use	0.09214832299054579
0	peak	0.09214832299054579
0	period	0.09214832299054579
0	rig	0.09214832299054579
0	ban	0.09214832299054579
0	provid	9.092148322990546
0	much	0.09214832299054579
0	relief	0.09214832299054579
0	least	0.09214832299054579
0	acknowledg	0.09214832299054579
0	need	3.0921483229905458
0	done	0.09214832299054579
0	agre	0.09214832299054579
0	look	0.09214832299054579
0	point	0.09214832299054579
0	highway	40.092148322990546
0	corridor	0.09214832299054579
0	respons	1.0921483229905458
0	purview	0.09214832299054579
0	metro	0.09214832299054579
0	vancouv	0.09214832299054579
0	even	3.0921483229905458
0	agenda	0.09214832299054579
0	rest	0.09214832299054579
0	take	3.0921483229905458
0	swipe	0.09214832299054579
0	admit	0.09214832299054579
0	want	0.09214832299054579
0	fund	3.0921483229905458
0	particular	2.0921483229905458
0	surrey	4.092148322990546
0	robert	0.09214832299054579
0	campbel	0.09214832299054579
0	went	0.09214832299054579
0	describ	0.09214832299054579
0	irrespons	0.09214832299054579
0	derelict	0.09214832299054579
0	duti	0.09214832299054579
0	interest	0.09214832299054579
