0	file:/Users/Lydia/mallet/data/.DS_Store	0.2857142857142857	0.14285714285714285	0.14285714285714285	0.2857142857142857	0.14285714285714285
1	file:/Users/Lydia/mallet/data/C1.txt	0.19906542056074766	0.24953271028037383	0.27476635514018694	0.06635514018691589	0.2102803738317757
2	file:/Users/Lydia/mallet/data/C10.txt	0.08158995815899582	0.5781032078103208	0.08577405857740586	0.013249651324965132	0.2412831241283124
3	file:/Users/Lydia/mallet/data/C11.txt	0.0853714813105676	0.7295800646054453	0.1278264882325796	0.021227503461006	0.03599446239040148
4	file:/Users/Lydia/mallet/data/C12.txt	0.026134800550206328	0.11609353507565337	0.13039889958734527	0.07702888583218707	0.650343878954608
5	file:/Users/Lydia/mallet/data/C13.txt	0.04173813607775872	0.049170954831332186	0.5889079473985135	0.13150371640937678	0.18867924528301888
6	file:/Users/Lydia/mallet/data/C14.txt	0.02344304996448023	0.046412502959981054	0.0963769831873076	0.6725076959507459	0.1612597679374852
7	file:/Users/Lydia/mallet/data/C15.txt	0.017015706806282723	0.0844240837696335	0.15575916230366493	0.6511780104712042	0.09162303664921466
8	file:/Users/Lydia/mallet/data/C2.txt	0.01770956316410862	0.025974025974025976	0.19480519480519481	0.6040928768201496	0.15741833923652104
9	file:/Users/Lydia/mallet/data/C3.txt	0.020283018867924527	0.10235849056603774	0.07358490566037736	0.01650943396226415	0.7872641509433962
10	file:/Users/Lydia/mallet/data/C4.txt	0.029341447511410563	0.49510975874809826	0.06216039991306238	0.04955444468593784	0.363833949141491
11	file:/Users/Lydia/mallet/data/C5.txt	0.7444286391654813	0.032716927453769556	0.14035087719298245	0.05405405405405406	0.02844950213371266
12	file:/Users/Lydia/mallet/data/C6.txt	0.6912715517241379	0.024245689655172414	0.19342672413793102	0.059267241379310345	0.03178879310344827
13	file:/Users/Lydia/mallet/data/C7.txt	0.13034482758620689	0.05172413793103448	0.7055172413793104	0.05172413793103448	0.060689655172413794
14	file:/Users/Lydia/mallet/data/C8.txt	0.09154315605928509	0.3304272013949433	0.38578901482127287	0.06233653007846556	0.12990409764603314
15	file:/Users/Lydia/mallet/data/C9.txt	0.05880483153210426	0.4297520661157025	0.1290527654164018	0.06706929434202162	0.31532104259376986
