1.0	0.0	0.0	0.0	0.175232514261	0.0313268269527	0.186560565209	0.0748260947252	0.0	0.180964495946	0.0150586323555	0.0	0.016468381795	0.0482129959163	0.159801019989	0.0	0.14673850769	0.198969777593	0.180381664278	0.189236483584	0.0	0.0283100409237	0.104403554382	0.0987662712301	0.0171902099055	0.0	0.110700104165	0.017949294321	0.143641606075	0.0361338100178	0.0	0.0151511457338	0.0	0.0	0.0	0.0187009167245	
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0614120088963	0.0741414860939	0.0	0.0370266818073	0.0	0.078636813314	0.0279175342401	0.0	0.0	0.084996271108	0.0	0.0	0.0	0.0311051282125	0.0	0.0206712784141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0632344127293	0.150634333294	0.027363253653	0.0433147513907	
0.0	0.0	1.0	0.0	0.109399322185	0.0	0.0	0.0	0.0	0.0	0.0421166429995	0.0	0.0	0.0	0.05888793958	0.0	0.0	0.231228904729	0.0993409768034	0.0	0.0	0.0	0.128953618498	0.0	0.0	0.0	0.120902700906	0.0	0.068182131517	0.0	0.0	0.0	0.0902264629805	0.0	0.0	0.0	
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0830999155822	0.0588393204685	0.0746190386215	0.0	0.0987212400611	0.106798756772	0.0	0.0	0.0	0.0	0.149565936424	0.0	0.0	0.0670161685189	0.261190531932	0.0	0.0	0.0754601880333	0.0	0.161656360851	0.0	0.0	0.0	0.0731375365597	0.0	
0.175232514261	0.0	0.109399322185	0.0	1.0	0.100363535731	0.191844027912	0.0	0.0755179652545	0.130916689067	0.0246462275052	0.104336031692	0.0	0.0402299301412	0.263441636231	0.0	0.047078030637	0.182074816757	0.116266641428	0.230431484401	0.0349877388692	0.047244978123	0.169740470153	0.119068409082	0.0	0.017505901359	0.0923704775561	0.0	0.28844179071	0.0435613820316	0.0	0.0567394776854	0.0232756111292	0.0	0.0	0.0	
0.0313268269527	0.0	0.0	0.0	0.100363535731	1.0	0.345626795527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0532891181008	0.0	0.0295352750927	0.0	0.11322008814	0.032919002674	0.0	0.0296400126923	0.0252764925903	0.0	0.0	0.0	0.0	0.0	0.0345219059546	0.0	0.0	0.0394672691618	0.0	0.0	0.0	0.0667065052756	
0.186560565209	0.0	0.0	0.0	0.191844027912	0.345626795527	1.0	0.0134622301627	0.0	0.0557345291755	0.0119395746945	0.0252386480332	0.0130573261831	0.0757169090933	0.143513514551	0.0	0.138711853878	0.180474537733	0.143019651673	0.145881598297	0.0227076900345	0.101432620543	0.170321105766	0.0783090552186	0.0600653345809	0.0166342277727	0.14077119132	0.0142315009225	0.0716154107459	0.0286495023929	0.0	0.0828289088204	0.0	0.0	0.0	0.0148274416173	
0.0748260947252	0.0614120088963	0.0	0.0	0.0	0.0	0.0134622301627	1.0	0.0664603398314	0.0	0.152258503574	0.0	0.0898952312413	0.0435274630683	0.0984018388602	0.0390006446333	0.037659785714	0.0170004939386	0.0243617162882	0.0178420168889	0.0	0.0	0.0185297093507	0.0	0.0131938294165	0.0	0.0261567342613	0.0137764418655	0.0	0.0	0.0375732077685	0.0	0.0608712779893	0.0493753690277	0.0696482955286	0.0531806186295	
0.0	0.0741414860939	0.0	0.0	0.0755179652545	0.0	0.0	0.0664603398314	1.0	0.0	0.0648296837096	0.0	0.0	0.0	0.030160864995	0.0835544350451	0.0	0.0	0.0508798543677	0.0372633524745	0.0265307464417	0.0	0.0	0.0	0.0	0.0	0.0	0.0893204014346	0.0	0.0	0.0	0.0	0.0784616348203	0.217447152559	0.0	0.0299771650912	
0.180964495946	0.0	0.0	0.0	0.130916689067	0.0	0.0557345291755	0.0	0.0	1.0	0.0725100967065	0.0570666345269	0.0	0.0340705914595	0.106852247057	0.0	0.0	0.125788050124	0.0	0.213758103154	0.0	0.0	0.113436131729	0.139589967937	0.0	0.0376113409757	0.108290621331	0.0	0.0954333982223	0.0510692295964	0.0	0.0214136660304	0.0	0.0	0.0	0.0	
