-	0.0	0.0	0.162543743586	0.0	0.0	0.058990671983	0.0774434855117	0.0	0.0	0.0493280122445	0.0	0.0599062052173	0.0361025815483	0.0	0.0	0.0551766022811	0.0	0.0760305707111	0.242222214752	0.11711176521	0.0	0.0839034913498	0.0	0.0912314394725	0.0229462613071	0.0537245994553	0.0527858886669	0.081994005544	0.121387451306	0.0843463318728	0.0	0.0810829094907	0.023119088107	0.0	0.0	0.0	0.0	0.0	0.0490404872733	0.0	0.126654712087	0.0352183413673	0.0	0.0512657870855	0.0817400023214	0.0	0.11592351405	0.0498370633734	0.125072490195	0.0513530920759	0.0	0.0511978104779	0.0	0.0	0.0852010433573	0.216784256806	0.0	0.0	0.0723083541975	0.0	0.0	0.0268633180344	0.0	0.0	0.0	0.0	
0.0	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.332149420302	0.0	0.0	0.0	0.267840352321	0.0	0.0	0.0	0.252847908391	0.209756755876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.105982568236	0.0	0.111545011174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0848483782632	0.0	0.0	0.116416858426	0.0	0.193481317352	0.0	0.0	0.0	
0.0	0.0	-	0.0	0.0	0.0	0.040067020328	0.0310283413365	0.0	0.0	0.0	0.0	0.0	0.0352703713437	0.0	0.0	0.0387214437408	0.247089705763	0.0	0.0443804751804	0.0	0.0	0.0	0.113645145877	0.0721746553695	0.0	0.0	0.088198040739	0.0604229347839	0.0	0.0250181464696	0.0	0.0	0.0726654821595	0.0	0.0	0.0	0.0	0.0699729571429	0.0	0.0	0.0	0.0553472901802	0.0	0.0	0.0	0.0	0.0365229022928	0.0	0.0768979173068	0.0617901383005	0.0	0.0377286356858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0358771303463	0.130310286844	0.0	0.0	0.0	0.0	0.0532872179591	
0.162543743586	0.0	0.0	-	0.0	0.0	0.0558973805253	0.0333816856433	0.0	0.0	0.0518459805232	0.0747227346691	0.0301521439787	0.0379454523834	0.0	0.0	0.0	0.0	0.0	0.0632985428552	0.0849904567092	0.0	0.0	0.0	0.0958883850934	0.0241175624696	0.0564669933012	0.0554803656421	0.0861794226246	0.0	0.0212350462379	0.0	0.0522903367742	0.0242992112831	0.0	0.0	0.0	0.0	0.265703135772	0.303816568482	0.0	0.0	0.0370160758058	0.0	0.0538826698624	0.085912453705	0.0	0.0485228796986	0.0	0.0577040234077	0.0262232944685	0.0	0.0538112233615	0.0	0.0	0.0807333597263	0.0329821217366	0.0	0.0	0.0	0.0723414920693	0.0	0.101460655055	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	-	0.0	0.215491669846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.106780869059	0.0	0.0	0.0	0.0	0.0491224009478	0.0	0.0	0.0496719513501	0.0	0.0	0.0	0.0	0.0	0.0733716501672	0.0	0.172440723382	0.143052821546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22376559845	0.0	0.0	0.0	0.0	0.0833626687898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0655361283675	0.0993370321204	
0.0	0.0	0.0	0.0	0.0	-	0.0897249360073	0.0	0.0362466422492	0.0414600895318	0.0	0.181103250078	0.0263982930503	0.0332213580782	0.0	0.0	0.0	0.0	0.0670020151985	0.0	0.0	0.0	0.0	0.0340309606846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0512377487292	0.0414686051866	0.054226618427	0.0	0.0	0.0	0.112156775511	0.0	0.0365202823609	0.034401123915	0.0	0.0389591107537	0.0	0.0391883726527	0.0	0.0	0.0900571941482	0.0545074626924	0.0	0.0627710125814	0.0363093463274	0.0	0.0675857354852	0.0	0.0	0.0365490407966	0.0	0.0625408769213	0.0501915256734	
0.058990671983	0.0	0.040067020328	0.0558973805253	0.215491669846	0.0897249360073	-	0.0640663874875	0.0169567164755	0.0193956443857	0.0	0.0	0.0123495127525	0.101340982548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0519852032883	0.0614078228818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0835043467047	0.0675831563786	0.0253680158226	0.0	0.0	0.0	0.241314299272	0.0	0.0170847293756	0.0471678637763	0.0	0.0182256494449	0.0	0.0598635912094	0.0	0.0	0.0187924101979	0.159083490485	0.0612037661649	0.0	0.0	0.0	0.0621426795948	0.0	0.0	0.017098182998	0.0	0.106630854892	0.141750237152	
0.0774434855117	0.0	0.0310283413365	0.0333816856433	0.0	0.0	0.0640663874875	-	0.0	0.0	0.13151328398	0.0	0.105298332698	0.162697104713	0.0	0.0	0.02738939986	0.0	0.0	0.0625320799014	0.05952226975	0.0	0.0	0.0	0.0947273015746	0.0550516377762	0.115334289314	0.0262026611261	0.122388555867	0.0	0.0176964480457	0.0	0.0257242949324	0.0295240408279	0.0	0.0	0.0410157972392	0.0	0.0	0.0	0.0	0.0	0.0938955274862	0.0321487876139	0.0654685506618	0.0422647363512	0.0	0.0689102455316	0.0	0.0	0.0437069138394	0.0	0.0531596394965	0.0	0.0	0.0544026449275	0.0400739553804	0.0	0.0	0.0	0.0236389506543	0.0	0.0343055787819	0.0222845339719	0.0532473765254	0.0	0.0351102193427	
0.0	0.0	0.0	0.0	0.0	0.0362466422492	0.0169567164755	0.0	-	0.0775240954804	0.137693469235	0.0	0.0118610519429	0.0149267323091	0.0	0.179144592147	0.0	0.0	0.0	0.0	0.0609264935176	0.0	0.0	0.0152904959264	0.0	0.119978581703	0.0	0.0	0.086792523839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0230217006061	0.0186323138084	0.0243646336006	0.0	0.0	0.0749013593903	0.0211960100254	0.0	0.016408976339	0.0643248976338	0.0679727754897	0.0175047695478	0.0443781990286	0.0176077795146	0.0	0.0	0.0180491131883	0.0244908201087	0.0	0.0	0.0	0.0	0.0303670361437	0.0	0.0	0.0683411772727	0.0	0.0	0.022551620742	
0.0	0.0	0.0	0.0	0.0	0.0414600895318	0.0193956443857	0.0	0.0775240954804	-	0.0368771942726	0.0	0.0135670573874	0.0170736824035	0.0	0.0479786729479	0.0	0.0	0.0	0.0	0.0847794176855	0.0	0.0	0.0174897670723	0.0	0.136030791053	0.0	0.0	0.0496380572898	0.0	0.0294530797123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0263329706995	0.0213122471695	0.0278690611822	0.0513268522135	0.0	0.0428373067639	0.0242446863721	0.0	0.0770676087531	0.045628459921	0.0	0.0653808273428	0.0617524110506	0.0201403514873	0.0	0.0	0.0206451633123	0.0280133974186	0.0	0.0	0.0	0.0	0.0347348046387	0.0	0.0	0.0484773825198	0.0	0.0	0.025795278046	
